mnc,year,empty,sector,upe_code,upe_name,upe_region,upe_tax_haven,upe_lat,upe_lon,upe_fj,jur_code,jur_name,jur_region,jur_tax_haven,jur_lat,jur_lon,profit_before_tax,tax_accrued,tax_paid,employees,unrelated_revenues,related_revenues,stated_capital,accumulated_earnings,tangible_assets,total_revenues,currency
ACS,2020,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,CHL,Chile,South America,FALSE,-30,-71,-73946000,NA,11000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2020,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,MEX,Mexico,North America,FALSE,23,-102,43264000,NA,39018000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2020,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,SGP,Singapore,Asia,TRUE,1.3667,103.8,37190000,NA,35996000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2020,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,PER,Peru,South America,FALSE,-10,-76,47213000,NA,13109000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2020,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,POL,Poland,Europe,FALSE,52,20,-24525000,NA,336000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2020,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,CAN,Canada,North America,FALSE,60,-95,158026000,NA,5725000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2020,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,PRT,Portugal,Europe,FALSE,39.5,-8,13686000,NA,366000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2020,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,NZL,New Zealand,Asia,FALSE,-41,174,-76442000,NA,316000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2020,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,ARG,Argentina,South America,FALSE,-34,-64,-954000,NA,1877000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2020,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,MNG,Mongolia,Asia,FALSE,46,105,-13442000,NA,12054000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2020,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,ISR,Israel,Asia,FALSE,31.5,34.75,747000,NA,-307000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2020,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,CZE,Czechia,Europe,FALSE,49.75,15.5,1753000,NA,94000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2020,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,LUX,Luxembourg,Europe,TRUE,49.75,6.1667,40042000,NA,3991000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2020,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,NLD,Netherlands,Europe,TRUE,52.5,5.75,72000,NA,10000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2020,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,COL,Colombia,South America,FALSE,4,-72,-23411000,NA,42000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2020,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,FRA,France,Europe,FALSE,46,2,4747000,NA,248000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2020,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,PAN,Panama,North America,TRUE,9,-80,5159000,NA,464000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2020,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,IND,India,Asia,FALSE,20,77,-6189000,NA,449000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2020,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,ITA,Italy,Europe,FALSE,42.8333,12.8333,476000,NA,0,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2020,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,JPN,Japan,Asia,FALSE,36,138,-5093000,NA,1000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2020,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,BWA,Botswana,Africa,FALSE,-22,24,27705000,NA,2330000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2020,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,HKG,Hong Kong,Asia,TRUE,22.25,114.1667,-13192000,NA,4935000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2020,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,ECU,Ecuador,South America,FALSE,-2,-77.5,7656000,NA,1191000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2020,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,OTHER,Other,NA,FALSE,NA,NA,-69748000,NA,4067000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2021,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,UPE,ESP,Spain,Europe,FALSE,40,-4,-17792000,NA,10331000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2021,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,USA,United States of America,North America,FALSE,38,-97,202678000,NA,101011000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2021,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,AUS,Australia,Asia,FALSE,-27,133,282780000,NA,-15094000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2021,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,CAN,Canada,North America,FALSE,60,-95,-139104000,NA,28452000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2021,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,GBR,United Kingdom,Europe,FALSE,54,-2,22540000,NA,-132000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2021,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,POL,Poland,Europe,FALSE,52,20,-671000,NA,319000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2021,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,NZL,New Zealand,Asia,FALSE,-41,174,-121651000,NA,2000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2021,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,CHL,Chile,South America,FALSE,-30,-71,-10443000,NA,2448000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2021,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,DEU,Germany,Europe,FALSE,51,9,-204267000,NA,5048000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2021,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,PRT,Portugal,Europe,FALSE,39.5,-8,-422000,NA,1062000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2021,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,ARG,Argentina,South America,FALSE,-34,-64,2486000,NA,226000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2021,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,CZE,Czechia,Europe,FALSE,49.75,15.5,-127000,NA,623000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2021,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,PER,Peru,South America,FALSE,-10,-76,5152000,NA,553000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2021,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,IND,India,Asia,FALSE,20,77,4706000,NA,-2324000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2021,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,LUX,Luxembourg,Europe,TRUE,49.75,6.1667,37901000,NA,2124000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2021,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,SGP,Singapore,Asia,TRUE,1.3667,103.8,-15626000,NA,4985000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2021,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,MEX,Mexico,North America,FALSE,23,-102,53658000,NA,91000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2021,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,IDN,Indonesia,Asia,FALSE,-5,120,-30372000,NA,1450000,NA,NA,NA,NA,NA,NA,NA,EUR
ACS,2021,FALSE,Construction,ESP,Spain,Europe,FALSE,40,-4,FJ,OTHER,Other,NA,FALSE,NA,NA,67561000,NA,4331000,NA,NA,NA,NA,NA,NA,NA,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,ARG,Argentina,South America,FALSE,-34,-64,4581398,1638901,3430910,265,120054922,4117,26921343,50594244,2861863,120059039,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,AUS,Australia,Asia,FALSE,-27,133,5085172,0,1858,464,422638269,575653,221555600,-189624898,4578585,423213922,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,AUT,Austria,Europe,FALSE,47.3333,13.3333,1355574,24095,19411,66,69770281,207604,2985517,-6915600,759601,69977885,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,BEL,Belgium,Europe,TRUE,50.8333,4,8537834,4725871,5041082,550,431096786,801264,26742390,583363949,3430076,431898050,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,BRA,Brazil,South America,FALSE,-10,-55,2288238,608192,1721462,306,66409427,778410,7328301,-46349975,1268372,67187837,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,BGR,Bulgaria,Europe,FALSE,43,25,2131891,287278,253042,87,65244070,1855925,109748,2706173,1621523,67099995,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,CAN,Canada,North America,FALSE,60,-95,15231644,4292180,12727834,624,315220843,4967961,74221777,10888114,1222525,320188804,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,CHL,Chile,South America,FALSE,-30,-71,169950,1481966,1133635,360,117623911,0,3560470,12016084,2394762,117623911,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,CHN,China,Asia,FALSE,35,105,-713787,582372,130521,88,9207132,693277,12584679,-16193821,291168,9900409,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,COL,Colombia,South America,FALSE,4,-72,3763175,1521186,8507632,412,178401948,0,112448,12416463,1327409,178401948,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,HRV,Croatia,Europe,FALSE,45.1667,15.5,13724,0,36266,11,6290176,8021,0,0,0,6298197,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,CZE,Czechia,Europe,FALSE,49.75,15.5,764052,201134,183357,276,43070335,29954109,111234,2921546,1048825,73024444,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,DNK,Denmark,Europe,FALSE,56,10,-503093,0,0,26,25557527,3179764,0,-8581,0,28737291,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,ECU,Ecuador,South America,FALSE,-2,-77.5,45175,203812,332257,31,11427463,0,116201,277229,73088,11427463,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,FIN,Finland,Europe,FALSE,64,26,-386671,-63290,809219,133,83431615,0,66755,7653068,1493699,83431615,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,FRA,France,Europe,FALSE,46,2,194281579,55367690,41263803,6004,5039350338,80394118,631167182,-470311698,98098247,5119744456,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,DEU,Germany,Europe,FALSE,51,9,-11321733,2350846,20090383,1854,1217633739,15150642,12475564,-2034822197,15182885,1232784381,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,GRC,Greece,Europe,FALSE,39,22,1884224,589527,490618,65,79527758,0,2026766,6932609,261842,79527758,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,HKG,Hong Kong,Asia,TRUE,22.25,114.1667,27135888,1573444,78881,135,58885543,1101024,24582114,75917866,693920,59986567,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,HUN,Hungary,Europe,FALSE,47,20,-15258,572504,209477,69,23610143,378858,202192,-2209364,227647,23989001,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,IND,India,Asia,FALSE,20,77,2176710,-229995,253613,975,146905135,3030085,380846,2940909,1538955,149935220,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,IDN,Indonesia,Asia,FALSE,-5,120,98659,-10840,0,3,277639,138053,147059,151396,3819,415692,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,IRL,Ireland,Europe,TRUE,53,-8,2171207,213541,-939,49,35053828,712532,8075360,-157708,144949,35766360,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,ITA,Italy,Europe,FALSE,42.8333,12.8333,110791418,33136485,15982387,2413,2322182086,1217500,2127028,589412838,19525710,2323399586,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,JPN,Japan,Asia,FALSE,36,138,76981425,26088438,30887085,2104,1537520694,411366,49785589,86202417,25397876,1537932060,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,KOR,South Korea,Asia,FALSE,37,127.5,738482,101290,130234,75,62436981,4683,7065830,-563458,324128,62441664,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,LUX,Luxembourg,Europe,TRUE,49.75,6.1667,95978,453887,823178,85,67024657,32514,240767,3432764,923104,67057171,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,MYS,Malaysia,Asia,FALSE,2.5,112.5,51545,69480,221414,128,19923381,2539707,7439331,-2998364,330730,22463088,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,MEX,Mexico,North America,FALSE,23,-102,4355018,2741003,4410299,489,236393184,5244308,8583427,13457157,2836580,241637492,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,NLD,Netherlands,Europe,TRUE,52.5,5.75,18877533,445640,147281,568,380676331,40011978,25229405,780741202,5491633,420688309,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,NZL,New Zealand,Asia,FALSE,-41,174,-4685088,0,207790,91,50583560,223507,54483,-2705274,740380,50807067,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,NOR,Norway,Europe,FALSE,62,10,-19103578,0,0,343,289764354,0,33036275,-31216355,2337771,289764354,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,PER,Peru,South America,FALSE,-10,-76,511609,298379,1173127,147,91833678,9241,1182125,6687404,1770425,91842919,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,PHL,Philippines,Asia,FALSE,13,122,756688,74377,47726,230,152954,4375385,147123,664078,106392,4528339,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,POL,Poland,Europe,FALSE,52,20,4573213,2526402,4374753,464,225258439,2035225,1732588,20221091,2365112,227293664,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,PRT,Portugal,Europe,FALSE,39.5,-8,5895824,1601268,923235,193,122927601,2637656,1925000,16412383,1028147,125565257,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,PRI,Puerto Rico,North America,TRUE,18.25,-66.5,-283307,605,920480,43,40593769,0,1687,-12270224,230942,40593769,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,ROU,Romania,Europe,FALSE,46,25,1350459,306651,240550,140,75774467,1357824,205736,5127375,850649,77132291,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,SAU,Saudi Arabia,Asia,FALSE,25,45,702408,146905,114302,6,1351380,0,122306,566795,677,1351380,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,SRB,Serbia,Europe,FALSE,44,21,-127657,67124,0,50,21991494,3499,574756,2918862,212249,21994993,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,SGP,Singapore,Asia,TRUE,1.3667,103.8,6587565,926950,1428547,249,111715875,5950784,132540,4623844,2315328,117666659,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,SVK,Slovakia,Europe,FALSE,48.6667,19.5,-7767,0,4961,26,10811437,16556,0,0,0,10827993,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,SVN,Slovenia,Europe,FALSE,46,15,1636647,320352,-69973,64,45570862,223923,379736,4809110,394770,45794785,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,ESP,Spain,Europe,FALSE,40,-4,25847269,5548632,6331534,1568,1009540839,6082349,12126122,171729615,14502720,1015623188,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,SWE,Sweden,Europe,FALSE,62,15,8026713,0,-49666,219,216102245,0,322943,22860744,989378,216102245,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,UPE,CHE,Switzerland,Europe,TRUE,47,8,324754285,32108911,32609020,1116,477663971,588851360,17719074,7020469161,32783932,1066515331,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,TWN,Taiwan,Asia,FALSE,23.5,121,3169715,786686,1351424,180,84132518,32590,810466,2392110,918018,84165108,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,THA,Thailand,Asia,FALSE,15,100,2016128,645663,729180,165,133860830,120075,598335,22889084,818642,133980905,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,TUN,Tunisia,Africa,FALSE,34,9,914394,154154,250079,26,13837790,182053,530767,2806693,131034,14019843,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,TUR,Turkey,Asia,FALSE,39,35,1102115,473703,651754,109,56306459,274807,58550,9014846,300599,56581266,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,ARE,United Arab Emirates,Asia,FALSE,24,54,873499,0,-592,47,38893728,0,18168,-8146351,137655,38893728,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,GBR,United Kingdom,Europe,FALSE,54,-2,-6451360,61554,1848755,2261,1606934004,9427390,46665314,40253568,21356948,1616361394,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,USA,United States of America,North America,FALSE,38,-97,-75777661,11655936,3365311,6113,3133842487,170352312,31897351,3542919222,51874293,3304194799,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,URY,Uruguay,South America,FALSE,-33,-56,8621,13471,-10621,9,4273418,0,226320,1413252,29922,4273418,EUR
ADECCO,2021,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,VNM,Viet Nam,Asia,FALSE,16,106,385943,32743,63216,55,15445368,372832,2881338,-1405860,102288,15818200,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,ARG,Argentina,South America,FALSE,-34,-64,3431767,2970607,4200367,311,178649293,5926,26921343,53770536,4202884,178655219,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,AUS,Australia,Asia,FALSE,-27,133,-3414188,558640,0,512,453225896,889069,221555600,-192564042,6427954,454114965,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,AUT,Austria,Europe,FALSE,47.3333,13.3333,-727584,156764,135667,92,77713679,53089,2985517,-8846440,700333,77766768,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,BEL,Belgium,Europe,TRUE,50.8333,4,36508918,6384126,4155594,633,496798529,5189344,74493390,484571046,7122776,501987873,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,BRA,Brazil,South America,FALSE,-10,-55,795188,804657,1321042,372,99549553,1419548,7328301,-46727409,1741767,100969101,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,BGR,Bulgaria,Europe,FALSE,43,25,2387441,232806,234003,137,51757207,6704532,109748,3035446,1347805,58461739,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,CAN,Canada,North America,FALSE,60,-95,-9124327,-2989285,1080417,670,359266878,4304701,74221777,2433111,1619847,363571579,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,CHL,Chile,South America,FALSE,-30,-71,-566391,3114778,1062995,380,139925817,66443,3560470,11665939,2275310,139992260,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,CHN,China,Asia,FALSE,35,105,-2703703,450379,329202,139,22286118,2881519,18611103,-18603494,1397719,25167637,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,COL,Colombia,South America,FALSE,4,-72,503878,1312133,3054258,569,210290302,0,112448,8913243,1243801,210290302,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,CZE,Czechia,Europe,FALSE,49.75,15.5,-777642,-158717,462025,154,48492836,39060318,111234,344916,8892211,87553154,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,DNK,Denmark,Europe,FALSE,56,10,2145424,308574,287397,15,19900113,0,-24592,-5373063,223155,19900113,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,ECU,Ecuador,South America,FALSE,-2,-77.5,108326,187239,120579,31,14503397,0,116201,214396,76715,14503397,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,FIN,Finland,Europe,FALSE,64,26,-2066731,250138,-558742,150,93335908,66481,33105,5889268,1309838,93402389,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,FRA,France,Europe,FALSE,46,2,77895317,50951352,47035648,7457,5832692727,168956036,648307023,-605089787,198740054,6001648763,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,DEU,Germany,Europe,FALSE,51,9,-99189942,4880229,10519740,2742,1770071667,33314104,13385528,-2150708077,115129027,1803385771,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,GRC,Greece,Europe,FALSE,39,22,477272,441909,520842,80,61131033,3961,2026766,5368163,352287,61134994,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,HKG,Hong Kong,Asia,TRUE,22.25,114.1667,25630829,977505,14055,156,71034746,1350349,24582114,91763154,1220806,72385095,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,HUN,Hungary,Europe,FALSE,47,20,-376440,624352,537593,72,25509050,1069528,202192,-3197826,290954,26578578,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,IND,India,Asia,FALSE,20,77,1244020,1066977,5872871,1003,175448072,3798457,380846,3145516,2618869,179246529,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,IDN,Indonesia,Asia,FALSE,-5,120,98239,24241,182,8,465710,1,147059,228236,4472,465711,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,IRL,Ireland,Europe,TRUE,53,-8,1950053,248002,167430,55,31680390,1940777,8075360,-864014,185586,33621167,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,ITA,Italy,Europe,FALSE,42.8333,12.8333,100873806,31809369,44250029,3053,2535109087,1696583,1093200,634857591,32697341,2536805670,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,JPN,Japan,Asia,FALSE,36,138,53596896,21299941,18663169,3006,1639255758,791374,134305942,-8097380,22237079,1640047132,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,KOR,South Korea,Asia,FALSE,37,127.5,795149,65595,102500,82,57177848,821236,7065830,4273,409503,57999084,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,LUX,Luxembourg,Europe,TRUE,49.75,6.1667,-2963397,156475,839701,72,44789965,19526,240767,-16143793,657236,44809491,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,MYS,Malaysia,Asia,FALSE,2.5,112.5,-473761,116852,167450,158,22606062,3336385,7439331,-3251347,302373,25942447,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,MEX,Mexico,North America,FALSE,23,-102,-658839,1230472,3193283,302,164031199,6193374,8583427,11172049,2906229,170224573,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,MAR,Morocco,Africa,FALSE,32,-5,131608,167896,370163,13,1348750,6353392,0,816441,2036715,7702142,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,NLD,Netherlands,Europe,TRUE,52.5,5.75,-710460,587287,435314,553,378387541,46907830,25229405,777948478,5468712,425295371,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,NZL,New Zealand,Asia,FALSE,-41,174,-833831,568,381930,88,46801309,180255,2232605,-3568331,886161,46981564,EUR
ADECCO,2022,FALSE,Business Services,CHE,Switzerland,Europe,TRUE,47,8,FJ,NOR,Norway,Europe,FALSE,62,10,-5617187,-45365,0,410,331080524,-480095,36723831,-27587328,6282869,330600429,EUR
